1,1,1.0472;0.9,0.9
1.04143,1.07986,1.1372;0.9,0.9
1.07552,1.16312,1.2272;0.9,0
1.10584,1.24786,1.2272;0.9,0.6
1.1336,1.33346,1.2872;0.9,0.6
1.15618,1.42057,1.3472;0.9,0.6
1.17349,1.50887,1.4072;0.9,-0.3
1.18948,1.59744,1.3772;0.9,0.6
1.20413,1.68622,1.4372;0.9,-0.3
1.21746,1.77523,1.4072;0.9,-0.3
1.23345,1.86379,1.3772;0.9,0.6
1.2481,1.95258,1.4372;0.9,-0.3
1.26143,2.04158,1.4072;0.6,0
1.2712,2.10078,1.4072;0.6,0
1.28097,2.15998,1.4072;-0.3,0
1.27609,2.13038,1.4072;-0.3,0
1.2712,2.10078,1.4072;-0.3,0
1.26631,2.07118,1.4072;-0.3,0
1.26143,2.04158,1.4072;-0.3,0.3
1.25699,2.01191,1.4372;0.6,0
1.26498,2.07138,1.4372;-0.3,0.6
1.26188,2.04155,1.4972;0.3,-0.3
1.26453,2.07143,1.4672;0.3,-0.3
1.26808,2.10121,1.4372;0.3,-0.3
1.27252,2.13088,1.4072;0.9,-0.3
1.28851,2.21945,1.3772;0.3,0
1.29428,2.24889,1.3772;0.9,0
1.3116,2.33721,1.3772;0.3,0.9
1.31604,2.36687,1.4672;0.9,0.9
1.32131,2.45668,1.5572;0.9,0.9
1.31848,2.54661,1.6472;0,0.6
1.31848,2.54661,1.7072;0.9,0.6
1.30358,2.63535,1.7672;0.3,0
1.29772,2.66477,1.7672;0.3,0
1.29187,2.6942,1.7672;0.3,0
1.28601,2.72362,1.7672;0.9,0
1.26845,2.81189,1.7672;0.3,0
1.2626,2.84131,1.7672;0.3,0
1.25674,2.87074,1.7672;0.9,0
1.23918,2.95901,1.7672;0.9,-0.9
1.22561,3.04795,1.6772;0.9,-0.9
1.22009,3.13775,1.5872;0.9,-0.3
1.21996,3.22774,1.5572;0.9,-0.3
1.22254,3.3177,1.5272;0.9,-0.3
1.22781,3.40754,1.4972;0.9,-0.3
1.23577,3.49719,1.4672;0.9,-0.3
1.24642,3.58655,1.4372;0.9,-0.3
1.25974,3.67556,1.4072;0.9,-0.3
1.27573,3.76412,1.3772;0,0.3
1.27573,3.76412,1.4072;0.9,-0.3
1.29172,3.85269,1.3772;0.6,0.6
1.30149,3.91188,1.4372;0.9,0
1.31348,4.00108,1.4372;0.6,-0.6
1.32325,4.06027,1.3772;0.6,0.6
1.33302,4.11946,1.4372;0.6,-0.6
1.34279,4.17865,1.3772;0.6,0.6
1.35256,4.23784,1.4372;0.6,-0.6
1.36233,4.29703,1.3772;0.6,0.6
1.3721,4.35622,1.4372;0.9,0
1.38409,4.44541,1.4372;0.6,-0.6
1.39386,4.5046,1.3772;0.6,0.6
1.40363,4.56379,1.4372;0.6,-0.6
1.4134,4.62298,1.3772;0.6,0.3
1.42406,4.68203,1.4072;0.9,0
1.43872,4.77083,1.4072;0.9,0
1.45338,4.85962,1.4072;0.6,-0.6
1.46492,4.91849,1.3472;0.6,0.3
1.47734,4.97719,1.3772;0.6,0.3
1.488,5.03623,1.4072;0.6,-0.6
1.49954,5.0951,1.3472;0.6,0.3
1.51197,5.1538,1.3772;0.9,0.9
1.52529,5.24278,1.4672;0.9,0
1.5346,5.3323,1.4672;0.3,-0.3
1.53815,5.36209,1.4372;0.6,0.3
1.54525,5.42166,1.4672;0.9,0.6
1.55186,5.5114,1.5272;0.9,0
1.55579,5.60132,1.5272;0.6,-0.3
1.5593,5.66121,1.4972;0.9,0
1.56592,5.75097,1.4972;0.9,0
1.57253,5.84073,1.4972;0.6,-0.3
1.57784,5.90049,1.4672;0.9,0.6
1.58446,5.99023,1.5272;-0.3,0.9
