10,6.4,3.14159;0.4,0
9.96,6.4,3.14159;0.4,0
9.92,6.4,3.14159;0.4,0
9.88,6.4,3.14159;0.4,0
9.84,6.4,3.14159;0.4,0
9.8,6.4,3.14159;0.4,0
9.76,6.4,3.14159;0.4,0
9.72,6.4,3.14159;0.4,0
9.68,6.4,3.14159;0.4,0
9.64,6.4,3.14159;0.4,0
9.6,6.4,3.14159;0.4,0
9.56,6.4,3.14159;0.4,0
9.52,6.4,3.14159;0.4,0
9.48,6.4,3.14159;0.4,0
9.44,6.4,3.14159;0.4,0
9.4,6.4,3.14159;0.4,0
9.36,6.4,3.14159;0.4,0
9.32,6.4,3.14159;0.4,0
9.28,6.4,3.14159;0.4,0
9.24,6.4,3.14159;0.4,0
9.2,6.4,3.14159;0.4,0
9.16,6.4,3.14159;0.4,0
9.12,6.4,3.14159;0.4,0
9.08,6.4,3.14159;0.4,0
9.04,6.4,3.14159;0.4,0
9,6.4,3.14159;0.4,0
8.96,6.4,3.14159;0.4,0
8.92,6.4,3.14159;0.4,0
8.88,6.4,3.14159;0.4,0
8.84,6.4,3.14159;0.4,0
8.8,6.4,3.14159;0.4,0
8.76,6.4,3.14159;0.4,0
8.72,6.4,3.14159;0.4,0
8.68,6.4,3.14159;0.4,0
8.64,6.4,3.14159;0.4,0
8.6,6.4,3.14159;0.4,0
8.56,6.4,3.14159;0.4,0
8.52,6.4,3.14159;0.4,0
8.48,6.4,3.14159;0.4,0
8.44,6.4,3.14159;0.4,0
8.4,6.4,3.14159;0.4,0
8.36,6.4,3.14159;0.4,0
8.32,6.4,3.14159;0.4,0
8.28,6.4,3.14159;0.4,0
8.24,6.4,3.14159;0.4,0
8.2,6.4,3.14159;0.4,0
8.16,6.4,3.14159;0.4,0
8.12,6.4,3.14159;0.4,0
8.08,6.4,3.14159;0.4,0
8.04,6.4,3.14159;0.4,0
8,6.4,3.14159;0.4,0
7.96,6.4,3.14159;0.4,0
7.92,6.4,3.14159;0.4,0
7.88,6.4,3.14159;0.4,0
7.84,6.4,3.14159;0.4,0
7.8,6.4,3.14159;0.4,0
7.76,6.4,3.14159;0.4,0
7.72,6.4,3.14159;0.4,0
7.68,6.4,3.14159;0.4,0
7.64,6.4,3.14159;0.4,0
7.6,6.4,3.14159;0.4,0
7.56,6.4,3.14159;0.4,0
7.52,6.4,3.14159;0.4,0
7.48,6.4,3.14159;0.4,0
7.44,6.4,3.14159;0.4,0
7.4,6.4,3.14159;0.4,0
7.36,6.4,3.14159;0.4,0
7.32,6.4,3.14159;0.4,0
7.28,6.4,3.14159;0.4,0
7.24,6.4,3.14159;0.4,0
7.2,6.4,3.14159;0.4,0
7.16,6.4,3.14159;0.4,0
7.12,6.4,3.14159;0.4,0
7.08,6.4,3.14159;0.4,0
7.04,6.4,3.14159;0.4,0
7,6.4,3.14159;0.4,0
6.96,6.4,3.14159;0.4,0
6.92,6.4,3.14159;0.4,0
6.88,6.4,3.14159;0.4,0
6.84,6.4,3.14159;0.4,0
6.8,6.4,3.14159;0.4,0
6.76,6.4,3.14159;0.4,0
6.72,6.4,3.14159;0.4,0
6.68,6.4,3.14159;0.4,0
6.64,6.4,3.14159;0.4,0
6.6,6.4,3.14159;0.4,0
6.56,6.4,3.14159;0.4,0
6.52,6.4,3.14159;0.4,0
6.48,6.4,3.14159;0.4,0
6.44,6.4,3.14159;0.4,0
6.4,6.4,3.14159;0.4,0
6.36,6.4,3.14159;0.4,0
6.32,6.4,3.14159;0.4,0
6.28,6.4,3.14159;0.4,0
6.24,6.4,3.14159;0.4,0
6.2,6.4,3.14159;0.4,0
6.16,6.4,3.14159;0.4,0
6.12,6.4,3.14159;0.4,0
6.08,6.4,3.14159;0.4,0
6.04,6.4,3.14159;0.4,0
6,6.4,3.14159;0.4,0
5.96,6.4,3.14159;0.4,0
5.92,6.4,3.14159;0.4,0
5.88,6.4,3.14159;0.4,0
5.84,6.4,3.14159;0.4,0
5.8,6.4,3.14159;0.4,0
5.76,6.4,3.14159;0.4,0
5.72,6.4,3.14159;0.4,0
5.68,6.4,3.14159;0.4,0
5.64,6.4,3.14159;0.4,0
5.6,6.4,3.14159;0.4,0
5.56,6.4,3.14159;0.4,0
5.52,6.4,3.14159;0.4,0
5.48,6.4,3.14159;0.4,0
5.44,6.4,3.14159;0.4,0
5.4,6.4,3.14159;0.4,0
5.36,6.4,3.14159;0.4,0
5.32,6.4,3.14159;0.4,0
5.28,6.4,3.14159;0.4,0
5.24,6.4,3.14159;0.4,0
5.2,6.4,3.14159;0.4,0
5.16,6.4,3.14159;0.4,0
5.12,6.4,3.14159;0.4,0
5.08,6.4,3.14159;0.4,0
5.04,6.4,3.14159;0.4,0
5,6.4,3.14159;0.4,0
4.96,6.4,3.14159;0.4,0
4.92,6.4,3.14159;0.4,0
4.88,6.4,3.14159;0.4,0
4.84,6.4,3.14159;0.4,0
4.8,6.4,3.14159;0.4,0
4.76,6.4,3.14159;0.4,0
4.72,6.4,3.14159;0.4,0
4.68,6.4,3.14159;0.4,0
4.64,6.4,3.14159;0.4,0
4.6,6.4,3.14159;0.4,0
4.56,6.4,3.14159;0.4,0
4.52,6.4,3.14159;0.4,0
4.48,6.4,3.14159;0.4,0
4.44,6.4,3.14159;0.4,0
4.4,6.4,3.14159;0.4,0
4.36,6.4,3.14159;0.4,0
4.32,6.4,3.14159;0.4,0
4.28,6.4,3.14159;0.4,0
4.24,6.4,3.14159;0.4,0
4.2,6.4,3.14159;0.4,0
4.16,6.4,3.14159;0.4,0
4.12,6.4,3.14159;0.4,0
4.08,6.4,3.14159;0.4,0
4.04,6.4,3.14159;0.4,0
4,6.4,3.14159;0.4,0
3.96,6.4,3.14159;0.4,0
3.92,6.4,3.14159;0.4,0
3.88,6.4,3.14159;0.4,0
3.84,6.4,3.14159;0.4,0
3.8,6.4,3.14159;0.4,0
3.76,6.4,3.14159;0.4,0
3.72,6.4,3.14159;0.4,0
3.68,6.4,3.14159;0.4,0
3.64,6.4,3.14159;0.4,0.3
3.60001,6.3994,-3.11159;0.4,0.3
3.56005,6.3976,-3.08159;0.4,0.3
3.52016,6.3946,-3.05159;0.4,0.3
3.48038,6.39041,-3.02159;0.4,0.3
3.44075,6.38503,-2.99159;0.4,0.3
3.40129,6.37846,-2.96159;0.4,0.3
3.36205,6.37071,-2.93159;0.4,0.3
3.32306,6.36178,-2.90159;0.4,0.3
3.28436,6.35169,-2.87159;0.4,0.3
3.24597,6.34045,-2.84159;0.4,0.3
3.20794,6.32806,-2.81159;0.4,0.3
3.1703,6.31453,-2.78159;0.4,0.3
3.13308,6.29988,-2.75159;0.4,0.3
3.09632,6.28412,-2.72159;0.4,0.3
3.06005,6.26726,-2.69159;0.4,0.3
3.02429,6.24933,-2.66159;0.4,0.3
2.9891,6.23033,-2.63159;0.4,0.3
2.95449,6.21028,-2.60159;0.4,0.3
2.92049,6.1892,-2.57159;0.4,0.3
2.88714,6.16711,-2.54159;0.4,0.3
2.85447,6.14404,-2.51159;0.4,0
2.82215,6.12047,-2.51159;0.4,0
2.78983,6.09691,-2.51159;0.4,0
2.75751,6.07334,-2.51159;0.4,0
2.72519,6.04977,-2.51159;0.4,0
2.69287,6.02621,-2.51159;0.4,0
2.66055,6.00264,-2.51159;0.4,0
2.62823,5.97908,-2.51159;0.4,0
2.5959,5.95551,-2.51159;0.4,0
2.56358,5.93194,-2.51159;-0.4,0
2.5959,5.95551,-2.51159;-0.4,0
2.62823,5.97908,-2.51159;-0.4,0
2.66055,6.00264,-2.51159;-0.4,0
2.69287,6.02621,-2.51159;-0.4,0
2.72519,6.04977,-2.51159;-0.4,0
2.75751,6.07334,-2.51159;-0.4,0
2.78983,6.09691,-2.51159;-0.4,0
2.82215,6.12047,-2.51159;-0.4,0
2.85447,6.14404,-2.51159;0.4,0
2.82215,6.12047,-2.51159;0.4,0
2.78983,6.09691,-2.51159;0.4,0
2.75751,6.07334,-2.51159;0.4,0
2.72519,6.04977,-2.51159;0.4,0
2.69287,6.02621,-2.51159;0.4,0
2.66055,6.00264,-2.51159;0.4,0
2.62823,5.97908,-2.51159;0.4,0
2.5959,5.95551,-2.51159;0.4,0
2.56358,5.93194,-2.51159;-0.4,0
2.5959,5.95551,-2.51159;-0.4,0
2.62823,5.97908,-2.51159;-0.4,0
2.66055,6.00264,-2.51159;-0.4,0
2.69287,6.02621,-2.51159;-0.4,0
2.72519,6.04977,-2.51159;-0.4,0
2.75751,6.07334,-2.51159;-0.4,0
2.78983,6.09691,-2.51159;-0.4,0
2.82215,6.12047,-2.51159;-0.4,0
2.85447,6.14404,-2.51159;0.4,0
2.82215,6.12047,-2.51159;0.4,0
2.78983,6.09691,-2.51159;0.4,0
2.75751,6.07334,-2.51159;0.4,0
2.72519,6.04977,-2.51159;0.4,0
2.69287,6.02621,-2.51159;0.4,0
2.66055,6.00264,-2.51159;0.4,0
2.62823,5.97908,-2.51159;0.4,0
2.5959,5.95551,-2.51159;0.4,0
2.56358,5.93194,-2.51159;-0.4,0
2.5959,5.95551,-2.51159;-0.4,0
2.62823,5.97908,-2.51159;-0.4,0
2.66055,6.00264,-2.51159;-0.4,0
2.69287,6.02621,-2.51159;-0.4,0
2.72519,6.04977,-2.51159;-0.4,0
2.75751,6.07334,-2.51159;-0.4,0
2.78983,6.09691,-2.51159;-0.4,0
2.82215,6.12047,-2.51159;-0.4,0
2.85447,6.14404,-2.51159;0.4,0
2.82215,6.12047,-2.51159;0.4,0
2.78983,6.09691,-2.51159;0.4,0
2.75751,6.07334,-2.51159;0.4,0
2.72519,6.04977,-2.51159;0.4,0
2.69287,6.02621,-2.51159;0.4,0
2.66055,6.00264,-2.51159;0.4,0
2.62823,5.97908,-2.51159;0.4,0
2.5959,5.95551,-2.51159;0.4,0
2.56358,5.93194,-2.51159;-0.4,0
2.5959,5.95551,-2.51159;-0.4,0
2.62823,5.97908,-2.51159;-0.4,0
2.66055,6.00264,-2.51159;-0.4,0
2.69287,6.02621,-2.51159;-0.4,0
2.72519,6.04977,-2.51159;-0.4,0
2.75751,6.07334,-2.51159;-0.4,0
2.78983,6.09691,-2.51159;-0.4,0
2.82215,6.12047,-2.51159;-0.4,0
2.85447,6.14404,-2.51159;0.4,0
2.82215,6.12047,-2.51159;0.4,0
2.78983,6.09691,-2.51159;0.4,0
2.75751,6.07334,-2.51159;0.4,0
2.72519,6.04977,-2.51159;0.4,0
2.69287,6.02621,-2.51159;0.4,0
2.66055,6.00264,-2.51159;0.4,0
2.62823,5.97908,-2.51159;0.4,0
2.5959,5.95551,-2.51159;0.4,0
2.56358,5.93194,-2.51159;-0.4,0
2.5959,5.95551,-2.51159;-0.4,0
2.62823,5.97908,-2.51159;-0.4,0
2.66055,6.00264,-2.51159;-0.4,0
2.69287,6.02621,-2.51159;-0.4,0
2.72519,6.04977,-2.51159;-0.4,0
2.75751,6.07334,-2.51159;-0.4,0
2.78983,6.09691,-2.51159;-0.4,0
2.82215,6.12047,-2.51159;-0.4,0
2.85447,6.14404,-2.51159;0.4,0
2.82215,6.12047,-2.51159;0.4,0
2.78983,6.09691,-2.51159;0.4,0
2.75751,6.07334,-2.51159;0.4,0
2.72519,6.04977,-2.51159;0.4,0
2.69287,6.02621,-2.51159;0.4,0
2.66055,6.00264,-2.51159;0.4,0
2.62823,5.97908,-2.51159;0.4,0
2.5959,5.95551,-2.51159;0.4,0
2.56358,5.93194,-2.51159;-0.4,0
2.5959,5.95551,-2.51159;-0.4,0
2.62823,5.97908,-2.51159;-0.4,0
2.66055,6.00264,-2.51159;-0.4,0
2.69287,6.02621,-2.51159;-0.4,0
2.72519,6.04977,-2.51159;-0.4,0
2.75751,6.07334,-2.51159;-0.4,0
2.78983,6.09691,-2.51159;-0.4,0
2.82215,6.12047,-2.51159;-0.4,0
2.85447,6.14404,-2.51159;0.4,0
2.82215,6.12047,-2.51159;0.4,0
2.78983,6.09691,-2.51159;0.4,0
2.75751,6.07334,-2.51159;0.4,0
2.72519,6.04977,-2.51159;0.4,0
2.69287,6.02621,-2.51159;0.4,0
2.66055,6.00264,-2.51159;0.4,0
2.62823,5.97908,-2.51159;0.4,0
2.5959,5.95551,-2.51159;0.4,0
2.56358,5.93194,-2.51159;-0.4,0
2.5959,5.95551,-2.51159;-0.4,0
2.62823,5.97908,-2.51159;-0.4,0
2.66055,6.00264,-2.51159;-0.4,0
2.69287,6.02621,-2.51159;-0.4,0
2.72519,6.04977,-2.51159;-0.4,0
2.75751,6.07334,-2.51159;-0.4,0
2.78983,6.09691,-2.51159;-0.4,0
2.82215,6.12047,-2.51159;-0.4,0
2.85447,6.14404,-2.51159;0.4,0
2.82215,6.12047,-2.51159;0.4,0
2.78983,6.09691,-2.51159;0.4,0
2.75751,6.07334,-2.51159;0.4,0
2.72519,6.04977,-2.51159;0.4,0
2.69287,6.02621,-2.51159;0.4,0
2.66055,6.00264,-2.51159;0.4,0
2.62823,5.97908,-2.51159;0.4,0
2.5959,5.95551,-2.51159;0.4,0
2.56358,5.93194,-2.51159;-0.4,0
2.5959,5.95551,-2.51159;-0.4,0
2.62823,5.97908,-2.51159;-0.4,0
2.66055,6.00264,-2.51159;-0.4,0
2.69287,6.02621,-2.51159;-0.4,0
2.72519,6.04977,-2.51159;-0.4,0
2.75751,6.07334,-2.51159;-0.4,0
2.78983,6.09691,-2.51159;-0.4,0
2.82215,6.12047,-2.51159;-0.4,0
2.85447,6.14404,-2.51159;0.4,0
2.82215,6.12047,-2.51159;0.4,0
2.78983,6.09691,-2.51159;0.4,0
2.75751,6.07334,-2.51159;0.4,0
2.72519,6.04977,-2.51159;0.4,0
2.69287,6.02621,-2.51159;0.4,0
2.66055,6.00264,-2.51159;0.4,0
2.62823,5.97908,-2.51159;0.4,0
2.5959,5.95551,-2.51159;0.4,0
2.56358,5.93194,-2.51159;-0.4,0
2.5959,5.95551,-2.51159;-0.4,0
2.62823,5.97908,-2.51159;-0.4,0
2.66055,6.00264,-2.51159;-0.4,0
2.69287,6.02621,-2.51159;-0.4,0
2.72519,6.04977,-2.51159;-0.4,0
2.75751,6.07334,-2.51159;-0.4,0
2.78983,6.09691,-2.51159;-0.4,0
2.82215,6.12047,-2.51159;-0.4,0
2.85447,6.14404,-2.51159;0.4,0
2.82215,6.12047,-2.51159;0.4,0
2.78983,6.09691,-2.51159;0.4,0
2.75751,6.07334,-2.51159;0.4,0
2.72519,6.04977,-2.51159;0.4,0
2.69287,6.02621,-2.51159;0.4,0
2.66055,6.00264,-2.51159;0.4,0
2.62823,5.97908,-2.51159;0.4,0
2.5959,5.95551,-2.51159;0.4,0
2.56358,5.93194,-2.51159;-0.4,0
2.5959,5.95551,-2.51159;-0.4,0
2.62823,5.97908,-2.51159;-0.4,0
2.66055,6.00264,-2.51159;-0.4,0
2.69287,6.02621,-2.51159;-0.4,0
2.72519,6.04977,-2.51159;-0.4,0
2.75751,6.07334,-2.51159;-0.4,0
2.78983,6.09691,-2.51159;-0.4,0
2.82215,6.12047,-2.51159;-0.4,0
2.85447,6.14404,-2.51159;0.4,0
2.82215,6.12047,-2.51159;0.4,0
2.78983,6.09691,-2.51159;0.4,0
2.75751,6.07334,-2.51159;0.4,0
2.72519,6.04977,-2.51159;0.4,0
2.69287,6.02621,-2.51159;0.4,0
2.66055,6.00264,-2.51159;0.4,0
2.62823,5.97908,-2.51159;0.4,0
2.5959,5.95551,-2.51159;0.4,0
2.56358,5.93194,-2.51159;-0.4,0
2.5959,5.95551,-2.51159;-0.4,0
2.62823,5.97908,-2.51159;-0.4,0
2.66055,6.00264,-2.51159;-0.4,0
2.69287,6.02621,-2.51159;-0.4,0
2.72519,6.04977,-2.51159;-0.4,0
2.75751,6.07334,-2.51159;-0.4,0
2.78983,6.09691,-2.51159;-0.4,0
2.82215,6.12047,-2.51159;-0.4,0
2.85447,6.14404,-2.51159;0.4,0
2.82215,6.12047,-2.51159;0.4,0
2.78983,6.09691,-2.51159;0.4,0
2.75751,6.07334,-2.51159;0.4,0
2.72519,6.04977,-2.51159;0.4,0
2.69287,6.02621,-2.51159;0.4,0
2.66055,6.00264,-2.51159;0.4,0
2.62823,5.97908,-2.51159;0.4,0
2.5959,5.95551,-2.51159;0.4,0
2.56358,5.93194,-2.51159;-0.4,0
2.5959,5.95551,-2.51159;-0.4,0
2.62823,5.97908,-2.51159;-0.4,0
2.66055,6.00264,-2.51159;-0.4,0
2.69287,6.02621,-2.51159;-0.4,0
2.72519,6.04977,-2.51159;-0.4,0
2.75751,6.07334,-2.51159;-0.4,0
2.78983,6.09691,-2.51159;-0.4,0
2.82215,6.12047,-2.51159;-0.4,0
2.85447,6.14404,-2.51159;0.4,0
2.82215,6.12047,-2.51159;0.4,0
2.78983,6.09691,-2.51159;0.4,0
2.75751,6.07334,-2.51159;0.4,0
2.72519,6.04977,-2.51159;0.4,0
2.69287,6.02621,-2.51159;0.4,0
2.66055,6.00264,-2.51159;0.4,0
2.62823,5.97908,-2.51159;0.4,0
2.5959,5.95551,-2.51159;0.4,0
2.56358,5.93194,-2.51159;-0.4,0
2.5959,5.95551,-2.51159;-0.4,0
2.62823,5.97908,-2.51159;-0.4,0
2.66055,6.00264,-2.51159;-0.4,0
2.69287,6.02621,-2.51159;-0.4,0
2.72519,6.04977,-2.51159;-0.4,0
2.75751,6.07334,-2.51159;-0.4,0
2.78983,6.09691,-2.51159;-0.4,0
2.82215,6.12047,-2.51159;-0.4,0
2.85447,6.14404,-2.51159;0.4,0
2.82215,6.12047,-2.51159;0.4,0
2.78983,6.09691,-2.51159;0.4,0
2.75751,6.07334,-2.51159;0.4,0
2.72519,6.04977,-2.51159;0.4,0
2.69287,6.02621,-2.51159;0.4,0
2.66055,6.00264,-2.51159;0.4,0
2.62823,5.97908,-2.51159;0.4,0
