5.3,0,2;0.5,0
5.27919,0.0454649,2;0.5,0
5.25839,0.0909297,2;0.5,0
5.23758,0.136395,2;0.5,0
5.21677,0.181859,2;0.5,0
5.19596,0.227324,2;0.5,0
5.17516,0.272789,2;0.5,0
5.15435,0.318254,2;0.5,0
5.13354,0.363719,2;0.5,0
5.11273,0.409184,2;0.5,0
5.09193,0.454649,2;0.5,0
5.07112,0.500114,2;0.5,0
5.05031,0.545578,2;0.5,0
5.0295,0.591043,2;0.5,0
5.0087,0.636508,2;0.5,0
4.98789,0.681973,2;0.5,0
4.96708,0.727438,2;0.5,0
4.94628,0.772903,2;0.5,0
4.92547,0.818368,2;0.5,0
4.90466,0.863833,2;0.5,0
4.88385,0.909297,2;0.5,0
4.86305,0.954762,2;0.5,0
4.84224,1.00023,2;0.5,0
4.82143,1.04569,2;0.5,0
4.80062,1.09116,2;0.5,0
4.77982,1.13662,2;0.5,0
4.75901,1.18209,2;0.5,0
4.7382,1.22755,2;0.5,0
4.71739,1.27302,2;0.5,0
4.69659,1.31848,2;0.5,0
4.67578,1.36395,2;0.5,0
4.65497,1.40941,2;0.5,0
4.63417,1.45488,2;0.5,0
4.61336,1.50034,2;0.5,0
4.59255,1.54581,2;0.5,0
4.57174,1.59127,2;0.5,0
4.55094,1.63674,2;0.5,0
4.53013,1.6822,2;0.5,0
4.50932,1.72767,2;0.5,0
4.48851,1.77313,2;0.5,0
4.46771,1.81859,2;0.5,0
4.4469,1.86406,2;0.5,0
4.42609,1.90952,2;0.5,0
4.40528,1.95499,2;0.5,0
4.38448,2.00045,2;0.5,0
4.36367,2.04592,2;0.5,0
4.34286,2.09138,2;0.5,0
4.32205,2.13685,2;0.5,0
4.30125,2.18231,2;0.5,0
4.28044,2.22778,2;0.5,0
4.25963,2.27324,2;0.5,0
4.23883,2.31871,2;0.5,0
4.21802,2.36417,2;0.5,0
4.19721,2.40964,2;0.5,0
4.1764,2.4551,2;0.5,0
4.1556,2.50057,2;0.5,0
4.13479,2.54603,2;0.5,0
4.11398,2.5915,2;0.5,0
4.09317,2.63696,2;0.5,0
4.07237,2.68243,2;0.5,0
4.05156,2.72789,2;0.5,0
4.03075,2.77336,2;0.5,0
4.00994,2.81882,2;0.5,0
3.98914,2.86429,2;0.5,0
3.96833,2.90975,2;0.5,0
3.94752,2.95522,2;0.5,0
3.92672,3.00068,2;0.5,0
3.90591,3.04615,2;0.5,0
3.8851,3.09161,2;0.5,0
3.86429,3.13708,2;0.5,0
3.84349,3.18254,2;0.5,0
3.82268,3.22801,2;0.5,0
3.80187,3.27347,2;0.5,0
3.78106,3.31894,2;0.5,0
3.76026,3.3644,2;0.5,0
3.73945,3.40987,2;0.5,0
3.71864,3.45533,2;0.5,0
3.69783,3.5008,2;0.5,0
3.67703,3.54626,2;0.5,0
3.65622,3.59172,2;0.5,0
3.63541,3.63719,2;0.5,0
3.61461,3.68265,2;0.5,0
3.5938,3.72812,2;0.5,0
3.57299,3.77358,2;0.5,0
3.55218,3.81905,2;0.5,0
3.53138,3.86451,2;0.5,0
3.51057,3.90998,2;0.5,0
3.48976,3.95544,2;0.5,0
3.46895,4.00091,2;0.5,0
3.44815,4.04637,2;0.5,0
3.42734,4.09184,2;0.5,0
3.40653,4.1373,2;0.5,0
3.38572,4.18277,2;0.5,0
3.36492,4.22823,2;0.5,0
3.34411,4.2737,2;0.5,0
3.3233,4.31916,2;0.5,0
3.3025,4.36463,2;0.5,0
3.28169,4.41009,2;0.5,0
3.26088,4.45556,2;0.5,0
3.24007,4.50102,2;0.5,0
3.21927,4.54649,2;0.5,0
3.19846,4.59195,2;0.5,0
3.17765,4.63742,2;0.5,0
3.15684,4.68288,2;0.5,0
3.13604,4.72835,2;0.5,0
3.11523,4.77381,2;0.5,0
3.09442,4.81928,2;0.5,0
3.07361,4.86474,2;0.5,0
3.05281,4.91021,2;0.5,0
3.032,4.95567,2;0.5,0
3.01119,5.00114,2;0.5,0
2.99039,5.0466,2;0.5,0
2.96958,5.09207,2;0.5,0
2.94877,5.13753,2;0.5,0
2.92796,5.183,2;0.5,0
2.90716,5.22846,2;0.5,0
2.88635,5.27393,2;0.5,0
2.86554,5.31939,2;0.5,0
2.84473,5.36485,2;0.5,0
2.82393,5.41032,2;0.5,0
2.80312,5.45578,2;0.5,0
2.78231,5.50125,2;0.5,0
2.7615,5.54671,2;0.5,0
2.7407,5.59218,2;0.5,0
2.71989,5.63764,2;0.5,0
2.69908,5.68311,2;0.5,0
2.67827,5.72857,2;0.5,0
