10,6.4,3.14159;0.2,0
9.98,6.4,3.14159;0.2,0
9.96,6.4,3.14159;0.2,0
9.94,6.4,3.14159;0.2,0
9.92,6.4,3.14159;0.2,0
9.9,6.4,3.14159;0.2,0
9.88,6.4,3.14159;0.2,0
9.86,6.4,3.14159;0.2,0
9.84,6.4,3.14159;0.2,0
9.82,6.4,3.14159;0.2,0
9.8,6.4,3.14159;0.2,0
9.78,6.4,3.14159;0.2,0
9.76,6.4,3.14159;0.2,0
9.74,6.4,3.14159;0.2,0
9.72,6.4,3.14159;0.2,0
9.7,6.4,3.14159;0.2,0
9.68,6.4,3.14159;0.2,0
9.66,6.4,3.14159;0.2,0
9.64,6.4,3.14159;0.2,0
9.62,6.4,3.14159;0.2,0
9.6,6.4,3.14159;0.2,0
9.58,6.4,3.14159;0.2,0
9.56,6.4,3.14159;0.2,0
9.54,6.4,3.14159;0.2,0
9.52,6.4,3.14159;0.2,0
9.5,6.4,3.14159;0.2,0
9.48,6.4,3.14159;0.2,0
9.46,6.4,3.14159;0.2,0
9.44,6.4,3.14159;0.2,0
9.42,6.4,3.14159;0.2,0
9.4,6.4,3.14159;0.2,0
9.38,6.4,3.14159;0.2,0
9.36,6.4,3.14159;0.2,0
9.34,6.4,3.14159;0.2,0
9.32,6.4,3.14159;0.2,0
9.3,6.4,3.14159;0.2,0
9.28,6.4,3.14159;0.2,0
9.26,6.4,3.14159;0.2,0
9.24,6.4,3.14159;0.2,0
9.22,6.4,3.14159;0.2,0
9.2,6.4,3.14159;0.2,0
9.18,6.4,3.14159;0.2,0
9.16,6.4,3.14159;0.2,0
9.14,6.4,3.14159;0.2,0
9.12,6.4,3.14159;0.2,0
9.1,6.4,3.14159;0.2,0
9.08,6.4,3.14159;0.2,0
9.06,6.4,3.14159;0.2,0
9.04,6.4,3.14159;0.2,0
9.02,6.4,3.14159;0.2,0
9,6.4,3.14159;0.2,0
8.98,6.4,3.14159;0.2,0
8.96,6.4,3.14159;0.2,0
8.94,6.4,3.14159;0.2,0
8.92,6.4,3.14159;0.2,0
8.9,6.4,3.14159;0.2,0
8.88,6.4,3.14159;0.2,0
8.86,6.4,3.14159;0.2,0
8.84,6.4,3.14159;0.2,0
8.82,6.4,3.14159;0.2,0
8.8,6.4,3.14159;0.2,0
8.78,6.4,3.14159;0.2,0
8.76,6.4,3.14159;0.2,0
8.74,6.4,3.14159;0.2,0
8.72,6.4,3.14159;0.2,0
8.7,6.4,3.14159;0.2,0
8.68,6.4,3.14159;0.2,0
8.66,6.4,3.14159;0.2,0
8.64,6.4,3.14159;0.2,0
8.62,6.4,3.14159;0.2,0
8.6,6.4,3.14159;0.2,0
8.58,6.4,3.14159;0.2,0
8.56,6.4,3.14159;0.2,0
8.54,6.4,3.14159;0.2,0
8.52,6.4,3.14159;0.2,0
8.5,6.4,3.14159;0.2,0
8.48,6.4,3.14159;0.2,0
8.46,6.4,3.14159;0.2,0
8.44,6.4,3.14159;0.2,0
8.42,6.4,3.14159;0.2,0
8.4,6.4,3.14159;0.2,0
8.38,6.4,3.14159;0.2,0
8.36,6.4,3.14159;0.2,0
8.34,6.4,3.14159;0.2,0
8.32,6.4,3.14159;0.2,0
8.3,6.4,3.14159;0.2,0
8.28,6.4,3.14159;0.2,0
8.26,6.4,3.14159;0.2,0
8.24,6.4,3.14159;0.2,0
8.22,6.4,3.14159;0.2,0
8.2,6.4,3.14159;0.2,0
8.18,6.4,3.14159;0.2,0
8.16,6.4,3.14159;0.2,0
8.14,6.4,3.14159;0.2,0
8.12,6.4,3.14159;0.2,0
8.1,6.4,3.14159;0.2,0
8.08,6.4,3.14159;0.2,0
8.06,6.4,3.14159;0.2,0
8.04,6.4,3.14159;0.2,0
8.02,6.4,3.14159;0.2,0
8,6.4,3.14159;0.2,0
7.98,6.4,3.14159;0.2,0
7.96,6.4,3.14159;0.2,0
7.94,6.4,3.14159;0.2,0
7.92,6.4,3.14159;0.2,0
7.9,6.4,3.14159;0.2,0
7.88,6.4,3.14159;0.2,0
7.86,6.4,3.14159;0.2,0
7.84,6.4,3.14159;0.2,0
7.82,6.4,3.14159;0.2,0
7.8,6.4,3.14159;0.2,0
7.78,6.4,3.14159;0.2,0
7.76,6.4,3.14159;0.2,0
7.74,6.4,3.14159;0.2,0
7.72,6.4,3.14159;0.2,0
7.7,6.4,3.14159;0.2,0
7.68,6.4,3.14159;0.2,0
7.66,6.4,3.14159;0.2,0
7.64,6.4,3.14159;0.2,0
7.62,6.4,3.14159;0.2,0
7.6,6.4,3.14159;0.2,0
7.58,6.4,3.14159;0.2,0
7.56,6.4,3.14159;0.2,0
7.54,6.4,3.14159;0.2,0
7.52,6.4,3.14159;0.2,0
7.5,6.4,3.14159;0.2,0
7.48,6.4,3.14159;0.2,0
7.46,6.4,3.14159;0.2,0
7.44,6.4,3.14159;0.2,0
7.42,6.4,3.14159;0.2,0
7.4,6.4,3.14159;0.2,0
7.38,6.4,3.14159;0.2,0
7.36,6.4,3.14159;0.2,0
7.34,6.4,3.14159;0.2,0
7.32,6.4,3.14159;0.2,0
7.3,6.4,3.14159;0.2,0
7.28,6.4,3.14159;0.2,0
7.26,6.4,3.14159;0.2,0
7.24,6.4,3.14159;0.2,0
7.22,6.4,3.14159;0.2,0
7.2,6.4,3.14159;0.2,0
7.18,6.4,3.14159;0.2,0
7.16,6.4,3.14159;0.2,0
7.14,6.4,3.14159;0.2,0
7.12,6.4,3.14159;0.2,0
7.1,6.4,3.14159;0.2,0
7.08,6.4,3.14159;0.2,0
7.06,6.4,3.14159;0.2,0
7.04,6.4,3.14159;0.2,0
7.02,6.4,3.14159;0.2,0
7,6.4,3.14159;0.2,0
6.98,6.4,3.14159;0.2,0
6.96,6.4,3.14159;0.2,0
6.94,6.4,3.14159;0.2,0
6.92,6.4,3.14159;0.2,0
6.9,6.4,3.14159;0.2,0
