4.5,0,1.5708;0.65,0
4.5,0.065,1.5708;0.65,0
4.5,0.13,1.5708;0.65,0
4.5,0.195,1.5708;0.65,0
4.5,0.26,1.5708;0.65,0
4.5,0.325,1.5708;0.65,0
4.5,0.39,1.5708;0.65,0
4.5,0.455,1.5708;0.65,0
4.5,0.52,1.5708;0.65,0
4.5,0.585,1.5708;0.65,0
4.5,0.65,1.5708;0.65,0
4.5,0.715,1.5708;0.65,0
4.5,0.78,1.5708;0.65,0
4.5,0.845,1.5708;0.65,0
4.5,0.91,1.5708;0.65,0
4.5,0.975,1.5708;0.65,0
4.5,1.04,1.5708;0.65,0
4.5,1.105,1.5708;0.65,0
4.5,1.17,1.5708;0.65,0
4.5,1.235,1.5708;0.65,0
4.5,1.3,1.5708;0.65,0
4.5,1.365,1.5708;0.65,0
4.5,1.43,1.5708;0.65,0
4.5,1.495,1.5708;0.65,0
4.5,1.56,1.5708;0.65,0
4.5,1.625,1.5708;0.65,0
4.5,1.69,1.5708;0.65,0
4.5,1.755,1.5708;0.65,0
4.5,1.82,1.5708;0.65,0
4.5,1.885,1.5708;0.65,0
4.5,1.95,1.5708;0.65,0
4.5,2.015,1.5708;0.65,0
4.5,2.08,1.5708;0.65,0
4.5,2.145,1.5708;0.65,0
4.5,2.21,1.5708;0.65,0
4.5,2.275,1.5708;0.65,0
4.5,2.34,1.5708;0.65,0
4.5,2.405,1.5708;0.65,0
4.5,2.47,1.5708;0.65,0
4.5,2.535,1.5708;0.65,0
4.5,2.6,1.5708;0.65,0
4.5,2.665,1.5708;0.65,0
4.5,2.73,1.5708;0.65,0
4.5,2.795,1.5708;0.65,0
4.5,2.86,1.5708;0.65,0
4.5,2.925,1.5708;0.65,0
4.5,2.99,1.5708;0.65,0
4.5,3.055,1.5708;0.65,0
4.5,3.12,1.5708;0.65,0
4.5,3.185,1.5708;0.65,0
4.5,3.25,1.5708;0.65,0
4.5,3.315,1.5708;0.65,0
4.5,3.38,1.5708;0.65,0
4.5,3.445,1.5708;0.65,0
4.5,3.51,1.5708;0.65,0
4.5,3.575,1.5708;0.65,0
4.5,3.64,1.5708;0.65,0
4.5,3.705,1.5708;0.65,0
4.5,3.77,1.5708;0.65,0
4.5,3.835,1.5708;0.65,0
4.5,3.9,1.5708;0.65,0
4.5,3.965,1.5708;0.65,0
4.5,4.03,1.5708;0.65,0
4.5,4.095,1.5708;0.65,0
4.5,4.16,1.5708;0.65,0
4.5,4.225,1.5708;0.65,0
4.5,4.29,1.5708;0.65,0
4.5,4.355,1.5708;0.65,0
4.5,4.42,1.5708;0.65,0
4.5,4.485,1.5708;0.65,0
4.5,4.55,1.5708;0.65,0
4.5,4.615,1.5708;0.65,0
4.5,4.68,1.5708;0.65,0
4.5,4.745,1.5708;0.65,0
4.5,4.81,1.5708;0.65,0
4.5,4.875,1.5708;0.65,0
4.5,4.94,1.5708;0.65,0
4.5,5.005,1.5708;0.65,0
4.5,5.07,1.5708;0.65,0
4.5,5.135,1.5708;0.65,0
4.5,5.2,1.5708;0.65,0
4.5,5.265,1.5708;0.4,-0.3
4.5006,5.30499,1.5408;0.4,-0.3
4.5024,5.34495,1.5108;0.4,-0.3
4.5054,5.38484,1.4808;0.4,-0.3
4.50959,5.42462,1.4508;0.4,-0.3
4.51497,5.46425,1.4208;0.4,-0.3
4.52154,5.50371,1.3908;0.4,-0.3
4.52929,5.54295,1.3608;0.4,-0.3
4.53822,5.58194,1.3308;0.4,-0.3
4.54831,5.62064,1.3008;0.4,0.3
4.55839,5.65935,1.3308;0.4,0.3
4.56732,5.69834,1.3608;0.4,0.3
4.57507,5.73758,1.3908;0.4,0.3
4.58164,5.77703,1.4208;0.4,0.3
4.58702,5.81667,1.4508;0.4,0.3
4.59121,5.85645,1.4808;0.4,0.3
4.59421,5.89633,1.5108;0.4,0.3
4.59601,5.93629,1.5408;0.4,0.3
4.59661,5.97628,1.5708;0.4,0.3
4.59601,6.01628,1.6008;0.4,0.3
4.59421,6.05624,1.6308;0.4,0.3
4.59121,6.09612,1.6608;0.4,0.3
4.58702,6.1359,1.6908;0.4,0.3
4.58164,6.17553,1.7208;0.4,0.3
4.57507,6.21499,1.7508;0.4,0.3
4.56732,6.25423,1.7808;0.4,0.3
4.55839,6.29322,1.8108;0.4,0.3
4.54831,6.33193,1.8408;0.4,0.3
4.53706,6.37031,1.8708;0.4,0.3
4.52467,6.40834,1.9008;0.4,0.3
4.51114,6.44598,1.9308;0.4,0.3
4.49649,6.4832,1.9608;0.4,0.3
4.48073,6.51996,1.9908;0.4,0.3
4.46387,6.55624,2.0208;0.4,0.3
4.44594,6.59199,2.0508;0.4,0.3
4.42694,6.62719,2.0808;0.4,0.3
4.40689,6.6618,2.1108;0.4,0.3
4.38581,6.69579,2.1408;0.4,0.3
4.36373,6.72914,2.1708;0.4,0.3
4.34065,6.76181,2.2008;0.4,0.3
4.3166,6.79377,2.2308;0.4,0.3
4.29161,6.825,2.2608;0.4,0.3
4.26569,6.85546,2.2908;0.4,0.3
4.23886,6.88514,2.3208;0.4,0.3
4.21116,6.91399,2.3508;0.4,0.3
4.18261,6.942,2.3808;0.4,0.3
4.15323,6.96914,2.4108;0.4,0.3
4.12305,6.99539,2.4408;0.4,0.3
4.09209,7.02072,2.4708;0.4,0.3
4.06039,7.04511,2.5008;0.4,0.3
4.02797,7.06854,2.5308;0.4,0.3
3.99486,7.09099,2.5608;0.4,0.3
3.9611,7.11243,2.5908;0.4,0.3
